,URLCODE,Name,Descr,tags,Stars,MajLang,License,LastUpdated
201,1,/souzatharsis/open-quant-live-book,"An open source, hands-on and fully reproducible book in quantitative finance, data science and econophysics. Join us \u2026","['machine-learning', 'data-science', 'quantitative-finance', 'open-source', 'algo-trading', 'financial-analysis', 'financial-markets', 'econophysics', 'altdata']",302,TeX,0,"May 8, 2021"
202,1,/DAGsHub/fds,"Fast Data Science, AKA fds, is a CLI for Data Scientists to version control data and code at once, by conveniently wr\u2026","['git', 'data-science', 'dvc']",301,Python,MIT license,"Nov 8, 2021"
203,1,/hackingmaterials/matminer,Data mining for materials science,"['machine-learning', 'data-mining', 'materials-science', 'condensed-matter', 'matminer']",299,HTML,0,"Nov 8, 2021"
204,1,/GenTang/intro_ds,Code to accompany Mastering Data Science from PT press,[],295,Python,Apache-2.0 license,"May 31, 2019"
205,1,/gumption/Python_for_Data_Science,A rapid on-ramp primer for programmers who want to learn Python for doing data science research and development.,[],294,Jupyter Notebook,0,"Oct 2, 2020"
206,1,/dslp/dslp,The Data Science Lifecycle Process is a process for taking data science teams from Idea to Value repeatedly and susta\u2026,[],292,0,MIT license,"May 4, 2021"
207,1,/docker-science/cookiecutter-docker-science,Cookiecutter template for data scientists working with Docker containers,"['machine-learning', 'jupyter-notebook', 'cookiecutter-template']",290,0,Makefile,"Oct 14, 2021"
208,1,/dansbits/lurn,A ruby gem for elegant data science and machine learning,[],289,Ruby,MIT license,"May 9, 2019"
209,1,/evanca/quick-portfolio,Use this template if you need a quick developer / data science portfolio! Based on a Minimal Jekyll theme for GitHub \u2026,[],287,HTML,Unlicense license,"Nov 7, 2021"
210,1,/data-describe/data-describe,data\u23b0describe: Pythonic EDA Accelerator for Data Science,"['data-science', 'analysis', 'exploratory-data-analysis', 'pypi', 'eda']",286,Python,0,"Jul 2, 2021"
211,1,/AdicherlaVenkataSai/ml-workspace,"Machine Learning (Beginners Hub), information(courses, books, cheat sheets, live sessions) related to machine learning,","['machine-learning', 'deep-learning', 'python', 'cheat-sheets', 'data-science', 'deep-neural-networks', 'convolutional-networks', 'interview-questions', 'gans', 'harvard-edx']",286,0,MIT license,"Sep 3, 2021"
212,1,/drivendata/data-science-is-software,NA,[],284,Jupyter Notebook,MIT license,"Apr 23, 2021"
213,1,/tuangauss/DataScienceProjects,"The code repository for projects and tutorials in R and Python that covers a variety of topics in data visualization,\u2026","['data-science', 'statistics', 'data-visualization']",278,Jupyter Notebook,0,"Mar 3, 2021"
214,1,/KevinLiao159/MyDataSciencePortfolio,Applying Data Science and Machine Learning to Solve Real World Business Problems,"['machine-learning', 'data-science', 'spark', 'recommendation-system', 'nlp', 'api', 'data-visualization', 'neural-networks']",276,Jupyter Notebook,MIT license,"Jul 5, 2020"
215,1,/ThisIsIsaac/Data-Science-for-COVID-19,COVID-19 Korea Dataset & Comprehensive Medical Dataset & visualizer,[],274,0,0,"Sep 28, 2020"
216,1,/bgweber/StartupDataScience,NA,[],272,Jupyter Notebook,0,"May 15, 2019"
217,1,/liaopeiyuan/ml-arsenal-public,Full pipeline of a data science competition (public version),[],270,Python,Apache-2.0 license,"Sep 5, 2021"
218,1,/ome/bioformats,Bio-Formats is a Java library for reading and writing data in life sciences image file formats. It is developed by th\u2026,"['java', 'metadata', 'image', 'format-reader', 'format-converter', 'bio-formats', 'life-sciences-image', 'whole-slide-imaging', 'wsi', 'lightsheet']",269,Java,GPL-2.0 license,"Nov 12, 2021"
219,1,/yugedata/Options_Data_Science,"Collecting, analyzing, visualizing & paper trading options market data","['mining', 'td-ameritrade-apis', 'test-trade']",268,Python,BSD-3-Clause license,"Aug 27, 2021"
220,1,/jrnold/r4ds-exercise-solutions,"Exercise solutions to ""R for Data Science""","['data-science', 'r', 'ggplot2', 'dplyr', 'tidyverse', 'rmarkdown', 'bookdown', 'exercise-solutions', 'tidyr', 'r4ds']",262,R,CC-BY-4.0 license,"Jun 29, 2021"
221,1,/slgero/testovoe,Home assignments for data science positions,"['machine-learning', 'data-science', 'python', 'recruitment', 'recruitment-task']",262,Jupyter Notebook,0,"Nov 3, 2021"
222,1,/Jcharis/Streamlit_DataScience_Apps,Streamlit Data Science and ML Apps in Python,[],259,HTML,0,"Oct 12, 2021"
223,1,/noahgift/functional_intro_to_python,"[tutorial]A functional, Data Science focused introduction to Python","['python', 'machine-learning', 'data-science', 'commandline', 'tutorial', 'functional-programming', 'optimization', 'jupyter-notebook', 'pandas', 'python3', 'ipynb', 'screencast', 'learning-by-doing', 'spot-price']",258,Jupyter Notebook,0,"Jun 11, 2021"
224,1,/plotly/IPython-plotly,A collection of data science IPython notebooks with Plotly graphs,[],256,HTML,0,"Jun 2, 2016"
225,1,/DerwenAI/kglab,"Graph Data Science: an abstraction layer in Python for building knowledge graphs, integrated with popular graph libra\u2026","['graph-algorithms', 'sparql', 'inference', 'pandas', 'owl', 'rdflib', 'networkx', 'knowledge-graph', 'json-ld', 'parquet', 'skos', 'graphml', 'shacl', 'python-igraph', 'probabilistic-soft-logic', 'rapids', 'pyvis', 'roamresearch', 'graph-libraries', 'graph-thinking']",251,Jupyter Notebook,MIT license,"Oct 9, 2021"
226,1,/Azure/Microsoft-TDSP,Repository for Microsoft Team Data Science Process containing documents and scripts,[],249,0,0,"Mar 7, 2018"
227,1,/jbwhit/jupyter-tips-and-tricks,Using Project Jupyter for data science.,"['jupyter', 'jupyter-notebook', 'pandas', 'jupyterlab', 'matplotlib', 'jupyter-tips']",248,Jupyter Notebook,MIT license,"Feb 7, 2021"
228,1,/AllenDowney/ElementsOfDataScience,"An introduction to data science in Python, for people with no programming experience.",[],247,Jupyter Notebook,MIT license,"Sep 7, 2021"
229,1,/khuyentran1401/awesome-Python-data-science-books,Probably the best curated list of data science books in Python,"['data-science', 'machine-learning', 'python', 'data-analysis', 'data-mining', 'programming', 'books', 'deep-learning', 'time-series', 'awesome-list']",243,0,0,"Nov 10, 2021"
230,1,/llSourcell/Data_Science_Interview_Guide,"These are the tips for ""5 Steps to Pass Data Science Interviews"" By Siraj Raval on Youtube",[],242,0,0,"Oct 2, 2020"
231,1,/frontbenchHQ/Data-Science-Free,Free Resources For Data Science created by Shubham Kumar,"['machine-learning', 'data-science', 'deep-learning', 'statistics', 'reinforcement-learning', 'ml', 'q-learning', 'courses', 'supervised-learning', 'ml-cheatsheet']",240,0,MIT license,"Jul 13, 2020"
232,1,/amitkaps/full-stack-data-science,Full Stack Data Science in Python,"['python', 'data-science', 'machine-learning', 'workshop', 'data-product', 'stack-data-science']",239,Jupyter Notebook,MIT license,"Apr 18, 2018"
233,1,/AllenInstitute/AllenSDK,code for reading and processing Allen Institute for Brain Science data,"['bioinformatics', 'scientific']",234,Jupyter Notebook,0,"Nov 4, 2021"
234,1,/UCIDataScienceInitiative/IntroToJulia,A Deep Introduction to Julia for Data Science and Scientific Computing,[],234,HTML,MIT license,"Oct 2, 2021"
235,1,/analysiscenter/cardio,CardIO is a library for data science research of heart signals,"['deep-learning', 'machine-learning', 'python', 'data-science', 'deep-neural-networks', 'healthcare']",233,Jupyter Notebook,Apache-2.0 license,"Aug 9, 2019"
236,1,/IBM/lale,Library for Semi-Automated Data Science,"['machine-learning', 'python', 'scikit-learn', 'data-science', 'artificial-intelligence', 'interoperability', 'hyperparameter-optimization', 'hyperparameter-tuning', 'ibm-research', 'automl', 'automated-machine-learning', 'dataquality', 'hyperparameter-search', 'ibm-research-ai', 'pipeline-tests', 'pipeline-testing']",232,Python,Apache-2.0 license,"Nov 11, 2021"
237,1,/mGalarnyk/Installations_Mac_Ubuntu_Windows,"Installations for Data Science. Anaconda, RStudio, Spark, TensorFlow, AWS (Amazon Web Services).","['python', 'spark', 'anaconda', 'rstudio', 'aws-ec2', 'ec2-instance']",232,Jupyter Notebook,0,"Jan 28, 2020"
238,1,/rstudio/Intro,"Course materials for ""Introduction to Data Science with R"", a video course by RStudio and O'Reilly Media",[],232,R,0,"Oct 26, 2021"
239,1,/MrinmoiHossain/Online-Courses-Learning,"Contains the online course about Data Science, Machine Learning, Programming Language, Operating System, Mechanial En\u2026","['linux', 'programming-language', 'data-science', 'machine-learning', 'udacity', 'mooc', 'google-cloud', 'coursera', 'edx']",232,JavaScript,MIT license,"Oct 26, 2021"
240,1,/justmarkham/DAT7,"General Assembly's Data Science course in Washington, DC",[],231,Jupyter Notebook,0,"Dec 15, 2018"
241,1,/uchicago-cs/deepdish,Flexible HDF5 saving/loading and other data science tools from the University of Chicago,"['python', 'deep-learning', 'hdf5', 'pickle']",231,Python,BSD-3-Clause license,"Sep 23, 2021"
242,1,/achuthasubhash/Complete-Life-Cycle-of-a-Data-Science-Project,Complete-Life-Cycle-of-a-Data-Science-Project,"['data-science', 'data-analysis', 'machine-learning', 'reinforcement-learning', 'deep-learning', 'analysis', 'exploratory-data-analysis', 'python-library', 'eda', 'pytorch', 'series', 'tuning', 'supervised-learning', 'transfer-learning', 'datasets', 'feature-engineering', 'unsupervised-learning', 'nlp-models', 'federated-learning', 'label-data']",230,0,MIT license,"Nov 10, 2021"
243,1,/LSSTC-DSFP/LSSTC-DSFP-Sessions,"Lecture slides, Jupyter notebooks, and other material from the LSSTC Data Science Fellowship Program",[],227,Jupyter Notebook,MIT license,"Nov 9, 2021"
244,1,/LearnDataSci/free-data-science-learning,NA,[],226,0,0,"Dec 3, 2020"
245,1,/66daysofdata/Resources,A list of resources to get you started in data science.,[],225,0,0,"Sep 22, 2021"
246,1,/Qian-Han/coursera-Applied-Data-Science-with-Python,Repository for coursera specialization Applied Data Science with Python by University of Michigan,[],218,Jupyter Notebook,0,"Dec 2, 2020"
247,1,/rudeboybert/JSE_OkCupid,Journal of Statistical Education Paper on Using OkCupid Data for Data Science Courses,[],216,R,0,"Apr 26, 2021"
248,1,/PinkWink/DataScience,\ucc45) \ud30c\uc774\uc36c\uc73c\ub85c \ub370\uc774\ud130 \uc8fc\ubb34\ub974\uae30 - \uc18c\uc2a4\ucf54\ub4dc \ubc0f \ub370\uc774\ud130 \uacf5\uac1c,[],214,Jupyter Notebook,0,"Nov 4, 2019"
249,1,/data-edu/data-science-in-education,"Repository for 'Data Science in Education Using R' by Emily A. Bovee, Ryan A. Estrellado, Jesse Mostipak, Joshua M. R\u2026","['education', 'r', 'bookdown', 'rstats', 'education-data']",214,HTML,0,"Oct 2, 2021"
250,1,/drivendataorg/deon,A command line tool to easily add an ethics checklist to your data science projects.,"['data-science', 'machine-learning', 'ethics', 'data-ethics']",214,Python,MIT license,"Sep 8, 2021"
251,1,/zavtech/morpheus-core,The foundational library of the Morpheus data science framework,"['finance', 'statistics', 'regression', 'datascience', 'statistical-analysis', 'data-analytics', 'data-analysis', 'quantitative-finance', 'dataframe', 'regression-models', 'principal-component-analysis', 'dataframe-library']",212,Java,Apache-2.0 license,"Nov 26, 2018"
252,1,/PAVANINADELLA/DATA-SCIENCE-NOTES,"PYTHON, MACHINE LEARNING, SQL, TABLEAU",[],211,0,0,"Aug 17, 2021"
253,1,/OpenChemistry/avogadrolibs,"Avogadro libraries provide 3D rendering, visualization, analysis and data processing useful in computational chemistr\u2026","['cross-platform', 'qt5', 'visualization', 'open-source', 'opengl', 'chemistry', 'desktop', 'open-science', 'computational-chemistry', 'compchem', 'scientific-computing', 'hacktoberfest', 'avogadro', 'openchemistry']",210,C++,BSD-3-Clause license,"Nov 12, 2021"
254,1,/DataScienceSpecialization/Developing_Data_Products,Developing Data Products Course from the Johns Hopkins Data Science Lab,[],207,HTML,0,"Nov 23, 2020"
255,1,/JuliaDataScience/JuliaDataScience,Book on Julia for Data Science,"['data-science', 'data', 'book', 'julia', 'julia-language', 'data-visualization', 'data-manipulation']",207,0,Julia,"Nov 9, 2021"
256,1,/blobcity/python-for-data-science,A collection of Jupyter Notebooks for learning Python for Data Science.,"['data-science', 'python', 'jupyter', 'jupyter-notebook', 'jupyter-notebooks', 'learn-python']",207,Jupyter Notebook,Apache-2.0 license,"Feb 28, 2021"
257,1,/wizardforcel/data-science-notebook,\U0001f4d6 \u6bcf\u4e00\u4e2a\u4f1f\u5927\u7684\u601d\u60f3\u548c\u884c\u52a8\u90fd\u6709\u4e00\u4e2a\u5fae\u4e0d\u8db3\u9053\u7684\u5f00\u59cb,"['data-science', 'machine-learning', 'notebook', 'tensorflow', 'numpy', 'sklearn', 'pandas', 'data-analysis']",205,Shell,0,"Jul 22, 2019"
258,1,/greathope/CV_Competitions,data science competitions with money,[],205,0,0,"Feb 2, 2021"
259,1,/codenation-dev/Data-Science-Online,NA,[],204,Jupyter Notebook,0,"Aug 23, 2021"
260,1,/Laurae2/Laurae,Advanced High Performance Data Science Toolbox for R by Laurae,"['machine-learning', 'data-science', 'r', 'supervised-learning', 'xgboost', 'laurae']",204,R,0,"Mar 24, 2017"
261,1,/analysiscenter/radio,RadIO is a library for data science research of computed tomography imaging,"['deep-learning', 'machine-learning', 'data-science', 'tensorflow', 'medical-imaging', 'neural-networks', 'computed-tomography']",204,Jupyter Notebook,Apache-2.0 license,"May 24, 2019"
262,1,/columbia-applied-data-science/rosetta,"Tools, wrappers, etc... for data science with a concentration on text processing",[],203,Jupyter Notebook,0,"Oct 2, 2017"
263,1,/tatsath/fin-ml,This github repository contains the code to the case studies in the O'Reilly book Machine Learning and Data Science B\u2026,[],203,Jupyter Notebook,0,"Jan 23, 2021"
264,1,/pablo14/data-science-live-book,"An open source book to learn data science, data analysis and machine learning, suitable for all ages!","['data-science', 'data-analysis', 'machine-learning', 'visualization', 'learning', 'statistics', 'big-data', 'analytics', 'predictive-analysis', 'predictive-modeling', 'data-preparation', 'descriptive-statistics']",201,TeX,CC-BY-SA-4.0 license,"Jan 27, 2020"
265,1,/NVIDIA/data-science-stack,NVIDIA Data Science stack tools,[],201,Shell,Apache-2.0 license,"Oct 8, 2021"
266,1,/jeongyoonlee/data-science-process-management,Resources for Data Science Process management,[],201,0,0,"Nov 8, 2019"
267,1,/WomenWhoCode/WWCodeDataScience,"Content, Code & Resources for WWCodeDataScience Events https://www.womenwhocode.com/datascience",[],199,Jupyter Notebook,0,"Nov 10, 2020"
268,1,/gkamradt/Lessons-Learned-Data-Science-Interviews,Lessons learned the hard way through over 30+ data science interviews,[],199,0,0,"Oct 2, 2020"
269,1,/robsalgado/personal_data_science_projects,NA,[],198,Jupyter Notebook,0,"May 20, 2020"
270,1,/aws/aws-step-functions-data-science-sdk-python,Step Functions Data Science SDK for building machine learning (ML) workflows and pipelines on AWS,"['python', 'aws', 'machine-learning', 'stepfunctions']",198,Python,Apache-2.0 license,"Nov 8, 2021"
271,1,/BlueBrain/nexus,Blue Brain Nexus - A knowledge graph for data-driven science,"['knowledge-graph', 'scala', 'nexus', 'provenance', 'shacl']",198,Scala,Apache-2.0 license,"Nov 12, 2021"
272,1,/ashishpatel26/Real-time-ML-Project,A curated list of applied machine learning and data science notebooks and libraries across different industries.,"['application', 'machine-learning', 'real-time', 'theano', 'deep-learning', 'tensorflow', 'machine-learning-algorithms', 'keras', 'ml', 'project', 'pytorch', 'rl', 'machinelearning', 'deeplearning', 'dl', 'real-time-data', 'ml-application']",197,0,0,"Dec 16, 2020"
273,1,/desicochrane/data-science-masters,Self-study plan to achieve mastery in data science,"['computer-science', 'linear-algebra', 'mathematics', 'machine-learning', 'deep-learning', 'data-science', 'algorithm', 'calculus', 'study-plan', 'khan-algebra']",194,0,0,"Jan 12, 2021"
274,1,/MLWhiz/data_science_blogs,A repository to keep track of all the code that I end up writing for my blog posts.,"['machine-learning', 'spark', 'python', 'xgboost', 'time-series', 'data', 'graphs', 'chatbot', 'blogging', 'datascience', 'gan', 'mcmc', 'streamlit']",193,Jupyter Notebook,0,"Oct 1, 2020"
275,1,/edwardlib/observations,Tools for loading standard data sets in machine learning,"['science', 'education', 'data-science', 'machine-learning', 'statistics', 'deep-learning']",192,Python,0,"Oct 3, 2018"
276,1,/byukan/Marketing-Data-Science,Analytics and data science business case studies to identify opportunities and inform decisions about products and fe\u2026,[],191,Jupyter Notebook,0,"Nov 28, 2019"
277,1,/justmarkham/DAT5,"General Assembly's Data Science course in Washington, DC",[],189,Jupyter Notebook,0,"Aug 26, 2019"
278,1,/kuwala-io/kuwala,Kuwala is a tool for integrating third-party data into data science models and products with a focus on geospatial data\u2026,"['database', 'open-source', 'data-science', 'data', 'scraping', 'open-data', 'data-integration', 'spatial-analysis', 'elt', 'spatio-temporal', 'kuwala']",188,Python,Apache-2.0 license,"Nov 12, 2021"
279,1,/ccniuj/python_data_science_and_machine_learning_bootcamp,Jupyter notebook for Udemy course: Python data science and machine learning bootcamp,[],186,Jupyter Notebook,0,"Jan 15, 2017"
280,1,/predictive-analytics-lab/data-science-types,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib","['pandas', 'numpy', 'python', 'matplotlib', 'stubs', 'mypy', 'mypy-stubs', 'type-stubs']",186,Python,Apache-2.0 license,"Feb 16, 2021"
281,1,/mukeshmithrakumar/Book_List,"Python, Machine Learning, Deep Learning and Data Science Books","['machine-learning', 'deep-learning', 'data-science', 'python', 'books', 'algorithms', 'free']",186,0,0,"Feb 2, 2020"
282,1,/amplab/datascience-sp14,Repository for data science course Spring 14,[],184,Shell,0,"May 7, 2014"
283,1,/datasciencescoop/Math-for-Data-Science,Math for Data Science,[],183,0,0,"Mar 17, 2019"
284,1,/jihoo-kim/Data-Science-for-COVID-19,DS4C: Data Science for COVID-19 in South Korea,[],183,Jupyter Notebook,0,"Sep 14, 2020"
285,1,/sidsriv/Introduction-to-Data-Science-in-python,This repository contains Ipython notebooks of assignments and tutorials used in the course introduction to data science\u2026,[],182,Jupyter Notebook,0,"Oct 1, 2020"
286,1,/datapublishings/Course-python-data-science,NA,[],182,Jupyter Notebook,0,"Jan 6, 2021"
287,1,/storieswithsiva/Data-Science-Resources,\U0001f468\U0001f3fd\u200d\U0001f3ebYou can learn about what data science is and why it's important in today's modern world. Are you interested in data,"['data-science', 'machine-learning', 'artificial-intelligence', 'python', 'learning', 'data', 'data-mining', 'repository', 'data-visualization', 'datascience', 'dataset', 'data-analytics', 'data-analysis', 'artificial-neural-networks', 'data-scientists', 'data-world', 'learning-kit', 'data-science-resources', 'data-scientist', 'data-science-resource']",181,Jupyter Notebook,GPL-3.0 license,"Aug 3, 2020"
288,1,/pmaji/data-science-toolkit,"Collection of stats, modeling, and data science tools in Python and R.","['data-science', 'python', 'machine-learning', 'data-visualization', 'statistics', 'natural-language-processing', 'data-mining', 'ggplot2', 'r', 'reinforcement-learning', 'modeling', 'tidyverse', 'regression', 'statistical-analysis', 'econometrics', 'classification', 'logistic-regression', 'hypothesis-testing', 'distributional-analysis', 'kolmogorov-smirnov']",179,HTML,0,"Jan 2, 2021"
289,1,/petewarden/dstkdata,The (large) data files needed for the Data Science Toolkit project,[],178,0,0,"Jul 15, 2013"
290,1,/MicrosoftLearning/Data-Science-Essentials,Course files for the Microsoft data Science Essentials Course,[],177,0,MIT license,"Mar 8, 2018"
291,1,/alastairrushworth/free-data-science,\U0001f6e0\ufe0f \U0001f310 Thematic list of high-quality data science resources,[],177,R,0,"Oct 24, 2021"
292,1,/jocicmarko/kaggle-dsb2-keras,Keras tutorial for Kaggle 2nd Annual Data Science Bowl,[],177,Python,0,"Feb 17, 2016"
293,1,/dipanjanS/data_science_for_all,Code and resources for my blog and articles to share Data Science and AI knowledge and learnings with everyone,[],176,Jupyter Notebook,GPL-3.0 license,"Nov 21, 2019"
294,1,/rasbt/data-science-tutorial,Code material for a data science tutorial,[],176,Jupyter Notebook,MIT license,"Jul 3, 2017"
295,1,/equinor/data-science-template,A starter template for Equinor data science / data engineering projects,[],175,Jupyter Notebook,Unlicense license,"Jan 8, 2020"
296,1,/wangyingsm/Python-Data-Science-Handbook,"A Chinese translation of Jake Vanderplas' ""Python Data Science Handbook"". \u300aPython\u6570\u636e\u79d1\u5b66\u624b\u518c\u300b\u5728\u7ebfJupyter notebook\u4e2d\u6587\u7ffb\u8bd1","['data-science', 'jupyter-notebook', 'machine-learning', 'tutorial', 'python3']",172,Jupyter Notebook,0,"May 18, 2020"
297,1,/PlayingNumbers/ds_salary_proj,Repo for the data science salary prediction of the Data Science Project From Scratch video on my youtube,[],172,Jupyter Notebook,0,"Mar 28, 2021"
298,1,/GUDHI/TDA-tutorial,A set of jupyter notebooks for the practice of TDA with the python Gudhi library together with popular machine learni\u2026,[],172,Jupyter Notebook,MIT license,"Nov 7, 2021"
299,1,/ericmjl/essays-on-data-science,In which I put together my thoughts on the practice of data science.,[],170,0,Dockerfile,"Aug 20, 2021"
300,1,/Anaconda-Platform/anaconda-project,"Tool for encapsulating, running, and reproducing data science projects","['data', 'anaconda', 'datascience', 'running', 'reproducibility', 'encapsulation', 'conda-environment']",170,Python,0,"Sep 27, 2021"
301,1,/fsiddh/IBM-Data-Science-Professional-Certification,This repository contains all the resources and solution to quizzes given and asked in IBM Data Science Professional C\u2026,"['data-science', 'python', 'assignment', 'ibm', 'coursera-data-science', 'coursera-specialization', 'ibm-data-science', 'ibm-data-science-professional', 'analyzing-us-economy', 'python-for-data-science-and-ai', 'data-science-assignment', 'python-for-data-science-quiz', 'data-science-quiz', 'analyzing-us-economic-data']",169,Jupyter Notebook,0,"Jun 7, 2021"
302,1,/zhiqiangzhongddu/Data-Science-Interview-Questions-and-Answers-General-,Data Science Questions and Answers (General) for beginner,[],169,0,0,"May 30, 2017"
303,1,/jgoerner/data-science-stack-cookiecutter,"\U0001f433\U0001f4ca\U0001f913Cookiecutter template to launch an awesome dockerized Data Science toolstack (incl. Jupyster, Superset, Postgres, \u2026","['airflow', 'jupyter', 'docker', 'cookiecutter', 'python', 'postgres', 'data-science', 'docker-image', 'superset', 'minio', 'apistar']",168,Jupyter Notebook,MIT license,"Jun 14, 2020"
304,1,/aditya1702/Machine-Learning-and-Data-Science,"This is a repository which contains all my work related Machine Learning, AI and Data Science. This includes my gradu\u2026","['machine-learning', 'data-science', 'deep-learning', 'deep-reinforcement-learning', 'kaggle-competition', 'reinforcement-learning-algorithms', 'machine-learning-book']",167,Jupyter Notebook,0,"Aug 25, 2021"
305,1,/stitchfix/algorithms-tour,How data science is woven into the fabric of Stitch Fix,[],167,HTML,0,"Feb 23, 2021"
306,1,/pdeitel/PythonDataScienceFullThrottle,Downloads for my Safari Online Learning live training course Python Data Science Full Throttle: Introductory Artifici\u2026,[],165,HTML,0,"Oct 19, 2021"
307,1,/EpistasisLab/pennai,PennAI: AI-Driven Data Science,[],165,Jupyter Notebook,GPL-3.0 license,"Oct 12, 2021"
308,1,/drewconway/data_science_box,Simple scripts to setup a fresh data science box using an Ubuntu 12.04.* LTS 64-bit server running on an EC2,[],165,Shell,GPL-2.0 license,"Dec 6, 2013"
309,1,/fslaborg/zzarchive-FsLab,A collection of packages for data science with F#,[],163,0,F#,"Mar 1, 2020"
310,1,/colour-science/awesome-colour,Curated list of awesome colour science resources \U0001f60e,"['awesome-list', 'awesome', 'color', 'data', 'dataset', 'colour', 'datasets', 'colour-spaces', 'color-space', 'colorspace', 'color-science', 'colour-science', 'colourspace', 'colorspaces', 'colour-space', 'colourspaces', 'color-spaces']",162,Python,0,"Apr 1, 2021"
311,1,/codeforscience/webdata,"Discussion on improving numeric computing/data science on the web (JavaScript, HTML5)",[],162,0,0,"Dec 11, 2015"
312,1,/minerva-ml/open-solution-data-science-bowl-2018,Open solution to the Data Science Bowl 2018,"['data-science', 'kaggle', 'machine-learning', 'deep-learning', 'python', 'python3', 'open-source', 'neptune', 'image-processing', 'medical-imaging', 'segmentation', 'unet', 'medical-image-processing', 'data-science-bowl', 'data-science-bowl-2018', 'unet-pytorch', 'unet-image-segmentation']",160,Python,MIT license,"Oct 13, 2021"
313,1,/Azure/DataScienceVM,Tools and Docs on the Azure Data Science Virtual Machine (http://aka.ms/dsvm),"['azure', 'data-science', 'python', 'machine-learning', 'r', 'big-data', 'ai', 'deep-learning', 'ml', 'data-analysis', 'sqlserver', 'dsvm']",159,Jupyter Notebook,MIT license,"Feb 15, 2021"
314,1,/rucio/rucio,Rucio - Scientific Data Management,"['science', 'distributed-systems', 'storage', 'network', 'data-management', 'hacktoberfest', 'heterogeneous-systems']",159,Python,Apache-2.0 license,"Nov 12, 2021"
315,1,/unnati-xyz/scalable-data-science-platform,"Content for architecting a data science platform for products using Luigi, Spark & Flask.","['data-science', 'machine-learning', 'spark', 'rest-api', 'luigi', 'data-pipeline', 'data-engineer']",159,Jupyter Notebook,MIT license,"Jan 27, 2020"
316,1,/mdipietro09/DataScience_ArtificialIntelligence_Utils,Examples of Data Science projects and Artificial Intelligence use cases,"['machine-learning', 'reinforcement-learning', 'artificial-intelligence', 'deep-learning', 'data-science', 'natural-language-processing', 'python', 'computer-vision', 'time-series', 'examples', 'regression', 'data-visualization', 'classification', 'explainable-ai', 'explainable-ml']",157,Jupyter Notebook,0,"Sep 28, 2021"
317,1,/alexhuang1117/Data-Science-Portfolio,A Portfolio of my Data Science Projects,"['data-science', 'finance', 'jupyter-notebook', 'cross-validation', 'regression', 'data-visualization', 'data-analysis', 'rmarkdown-document']",157,Jupyter Notebook,0,"Oct 8, 2019"
318,1,/hmcuesta/PDA_Book,Code Examples Data Science using Python,[],157,Python,0,"Mar 26, 2017"
319,1,/navendu-pottekkat/awesome-readme,A guide to writing an Awesome README. Read the full article in Towards Data Science.,"['readme', 'open-source', 'documentation', 'opensource', 'templates', 'documentation-tool', 'readme-badges', 'document', 'readme-template', 'readme-md']",157,0,GPL-3.0 license,"Jul 26, 2020"
320,1,/caesarnine/data-science-docker-vscode-template,NA,[],156,0,Dockerfile,"Apr 8, 2019"
321,1,/PyDataBlog/Python-for-Data-Science,A blog for data analytics using data science technologies,"['data-science', 'python', 'finance']",154,Jupyter Notebook,MIT license,"Aug 6, 2020"
322,1,/chrisclark/PythonForDataScience,PythonForDataScience,[],153,Python,0,"Oct 21, 2016"
323,1,/sridharavulapati/abhat222-Data-Science--Cheat-Sheet,NA,[],153,0,0,"May 2, 2019"
324,1,/DS-100/textbook,"Principles and Techniques of Data Science, the textbook for Data 100 at UC Berkeley","['data-science', 'textbook']",152,Jupyter Notebook,0,"Nov 12, 2021"
325,1,/davidyakobovitch/data_science_resources,"\U0001f4ca Data Science Resources, Data Science Standards & Machine Learning Pipelines",[],151,0,0,"Sep 25, 2021"
326,1,/sfbrigade/data-science-wg,SF Brigade's Data Science Working Group.,"['data-science', 'data-visualization', 'san-francisco', 'inferential-statistics', 'predictive-modeling', 'code-for-sf', 'code-for-america']",150,Jupyter Notebook,0,"Sep 22, 2021"
327,1,/mirzaevinom/data_science_bowl_2018,My 5th place (out of 816 teams) solution to The 2018 Data Science Bowl organized by Booz Allen Hamilton,"['deep-learning', 'kaggle-competition', 'object-detection', 'instance-segmentation', 'data-science-bowl-2018']",150,Python,0,"Mar 29, 2019"
328,1,/Glacier-Ice/Covid-19-data-science,Welcome to Glacier Data Project. A post-wuhan2020 project for data science,[],150,Jupyter Notebook,CC-BY-SA-4.0 license,"Aug 12, 2021"
329,1,/swoop-inc/spark-alchemy,Collection of open-source Spark tools & frameworks that have made the data engineering and data science teams at Swoo\u2026,"['scala', 'spark', 'data-science', 'data-engineering']",150,Scala,Apache-2.0 license,"Jul 27, 2021"
330,1,/jgoerner/beyond-jupyter,"\U0001f40d\U0001f4bb\U0001f4ca All material from the PyCon.DE 2018 Talk ""Beyond Jupyter Notebooks - Building your own data science platform with\u2026","['docker', 'postgres', 'data-science', 'airflow', 'jupyter', 'docker-compose', 'jupyter-notebook', 'superset', 'apache', 'minio', 'apistar']",150,0,0,"Nov 27, 2018"
331,1,/coral-streaming/coral,Coral is a real-time analytics and data science platform. It transforms streaming events and extract patterns from data\u2026,[],150,Scala,Apache-2.0 license,"Sep 5, 2019"
