,URLCODE,Name,Descr,tags,Stars,MajLang,License,LastUpdated
133,0,/learn-co-students/for-loops-readme-data-science-intro-000,NA,[],2,Jupyter Notebook,0,"Jan 8, 2021"
134,0,/PacktWorkshops/The-Data-Science-Workshop,"A New, Interactive Approach to Learning Data Science","['machine-learning', 'python', 'random-forest', 'regression', 'datascience', 'dimensionality-reduction', 'feature-engineering', 'data-preparation', 'machine-learning-pipelines', 'binaryclassification', 'clusteranalysis', 'hyperparameter-tuning-', 'ensemble-learning-']",145,Jupyter Notebook,MIT license,"Feb 26, 2021"
135,0,/bradleyboehmke/data-science-learning-resources,A collection of data science and machine learning resources that I've found helpful (I only post what I've read!),"['data-science', 'machine-learning']",454,0,0,"Nov 11, 2021"
136,0,/Qian-Han/coursera-Applied-Data-Science-with-Python,Repository for coursera specialization Applied Data Science with Python by University of Michigan,[],218,Jupyter Notebook,0,"Dec 2, 2020"
137,0,/spark-notebook/spark-notebook,Interactive and Reactive Data Science using Scala and Spark.,"['spark', 'scala', 'data-science', 'apache-spark', 'reactive', 'notebook']",3100,JavaScript,Apache-2.0 license,"Oct 19, 2021"
138,0,/Mohitkr95/Best-Data-Science-Resources,This repository contains the best Data Science free hand-picked resources to equip you with all the industry-driven s\u2026,"['machine-learning', 'python', 'deep-learning', 'github', 'git', 'aws', 'data', 'natural-language-processing', 'statistics', 'sql', 'ai', 'computer-vision', 'mongodb', 'neural-network', 'jupyter-notebook', 'artificial-intelligence', 'datascience', 'data-structures', 'artificial-intelligence-algorithms']",368,Jupyter Notebook,MIT license,"Jun 13, 2021"
139,0,/amitkaps/full-stack-data-science,Full Stack Data Science in Python,"['python', 'data-science', 'machine-learning', 'workshop', 'data-product', 'stack-data-science']",239,Jupyter Notebook,MIT license,"Apr 18, 2018"
140,0,/Wintellect/DataScienceExamples,Examples on data science as reference to blog posts.,[],50,Jupyter Notebook,0,"Oct 5, 2018"
141,0,/edooley7/dsp,data science preparation,[],0,Python,0,"Jun 29, 2015"
142,0,/DataScienceSpecialization/Developing_Data_Products,Developing Data Products Course from the Johns Hopkins Data Science Lab,[],207,HTML,0,"Nov 23, 2020"
143,0,/wush978/DataScienceAndR,R\u8a9e\u8a00\u7ffb\u8f49\u6559\u5ba4,['swirl'],143,HTML,0,"Mar 1, 2019"
144,0,/ccniuj/python_data_science_and_machine_learning_bootcamp,Jupyter notebook for Udemy course: Python data science and machine learning bootcamp,[],186,Jupyter Notebook,0,"Jan 15, 2017"
145,0,/learn-co-students/python-dictionaries-lab-data-science-intro-000,NA,[],1,Jupyter Notebook,0,"Sep 2, 2019"
146,0,/carlosfab/data_science,Notebooks de análises e projetos de Data Science em Python,[],107,Jupyter Notebook,0,"Dec 27, 2019"
147,0,/hammadshaikhha/Data-Science-and-Machine-Learning-from-Scratch,Implements common data science methods and machine learning algorithms from scratch in python. Intuition and theory b\u2026,"['machine-learning', 'python', 'machine-learning-algorithms', 'machine-learning-from-scratch', 'siraj-raval', 'statistical-concepts']",395,Jupyter Notebook,0,"Nov 2, 2021"
148,0,/drivendata/data-science-is-software,NA,[],284,Jupyter Notebook,MIT license,"Apr 23, 2021"
149,0,/pjpan/DataScience,workshop for data science,[],99,HTML,0,"Jun 3, 2019"
150,0,/pjpan/DataScience,workshop for data science,[],99,HTML,0,"Jun 3, 2019"
151,0,/chrisclark/PythonForDataScience,PythonForDataScience,[],153,Python,0,"Oct 21, 2016"
152,0,/manugarri/curso_data_science,"Código para el curso ""Aprende Data Science y Machine Learning con Python""",[],98,Jupyter Notebook,0,"Aug 13, 2021"
153,0,/ywchiu/python_for_data_science,python_for_data_science,[],142,Jupyter Notebook,0,"Jun 5, 2017"
154,0,/eugeneyan/applied-ml,\U0001f4da Papers & tech blogs by companies sharing their work on data science & machine learning in production.,"['machine-learning', 'data-science', 'deep-learning', 'search', 'natural-language-processing', 'reinforcement-learning', 'computer-vision', 'production', 'data-engineering', 'data-discovery', 'recsys', 'data-quality', 'applied-data-science', 'applied-machine-learning']",16600,0,MIT license,"Nov 8, 2021"
155,0,/jmstanto/data-science-r,"R code and documentation for ""Introduction to Data Science"" by Jeffrey Stanton",[],115,R,0,"Jun 11, 2012"
156,0,/justmarkham/pycon-2019-tutorial,Data Science Best Practices with pandas,"['pandas', 'data-science', 'python', 'tutorial', 'vizualisation']",452,Jupyter Notebook,0,"Feb 24, 2020"
157,0,/5agado/data-science-learning,"Repository of code and resources related to different data science and machine learning topics. For learning, practic\u2026","['machine-learning', 'deep-learning', 'data-science', 'jupyter-notebook', 'statistics', 'learning-by-doing']",333,Jupyter Notebook,Apache-2.0 license,"Oct 26, 2021"
158,0,/mikebrothers/Data-Science,"My notes pertaining to python programming, data analysis and visualization",[],17,0,0,"May 7, 2016"
159,0,/airalcorn2/Michael-s-Data-Science-Curriculum,This is the companion curriculum to my guide to becoming a data scientist.,"['machine-learning', 'statistics', 'data-science', 'curriculum']",384,0,0,"Sep 4, 2021"
160,0,/TrainingByPackt/Data-Science-Projects-with-Python,"A Case Study Approach to Successful Data Science Projects Using Python, Pandas, and Scikit-Learn","['machine-learning', 'data-science', 'python', 'scikit-learn', 'pandas', 'numpy', 'pandas-dataframe']",348,Jupyter Notebook,MIT license,"May 11, 2020"
161,0,/jonathandinu/cracking-the-data-science-interview,"Resources for Oreilly's ""Cracking the Data Science Interview"" video series.",[],344,0,0,"Jun 22, 2021"
162,0,/fbrasiliense/PowerBI-DataScienceAcademy,NA,[],36,R,0,"Sep 13, 2017"
163,0,/neo4j/graph-data-science,Source code for the Neo4j Graph Data Science library of graph algorithms.,"['neo4j', 'graph', 'graph-algorithms', 'graph-data-science']",327,Java,0,"Nov 12, 2021"
164,0,/pablo14/data-science-live-book,"An open source book to learn data science, data analysis and machine learning, suitable for all ages!","['data-science', 'data-analysis', 'machine-learning', 'visualization', 'learning', 'statistics', 'big-data', 'analytics', 'predictive-analysis', 'predictive-modeling', 'data-preparation', 'descriptive-statistics']",201,TeX,CC-BY-SA-4.0 license,"Jan 27, 2020"
165,0,/learn-co-students/python-scope-readme-data-science-intro-000,NA,[],1,Jupyter Notebook,0,"Jun 21, 2018"
166,0,/irJERAD/Intro-to-Data-Science-in-Python,Repo for the first course of the Applied Data Science with Python Specialization taught by University of Michigan hos\u2026,[],64,Jupyter Notebook,0,"Apr 27, 2020"
167,0,/llSourcell/Data_Science_Interview_Guide,"These are the tips for ""5 Steps to Pass Data Science Interviews"" By Siraj Raval on Youtube",[],242,0,0,"Oct 2, 2020"
168,0,/learn-co-students/function-arguments-readme-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Jun 21, 2018"
169,0,/jxieeducation/DIY-Data-Science,Machine Learning Tool Guides and Theory Notes,[],427,0,0,"Nov 12, 2016"
170,0,/meta-toolkit/meta,A Modern C++ Data Sciences Toolkit,"['nlp', 'search-engine', 'c-plus-plus', 'graph-algorithms', 'text-classification', 'word-embeddings', 'text-analysis', 'language-modeling', 'inverted-index', 'text-analytics', 'pos-tag', 'nlp-parsing']",616,0,C++,"Dec 13, 2020"
171,0,/LearnDataSci/free-data-science-learning,NA,[],226,0,0,"Dec 3, 2020"
172,0,/datacamp/datacamp-light,Convert any blog or website to an interactive learning platform for data science,[],1100,0,TypeScript,"May 6, 2021"
173,0,/rasbt/data-science-tutorial,Code material for a data science tutorial,[],176,Jupyter Notebook,MIT license,"Jul 3, 2017"
174,0,/pdeitel/PythonDataScienceFullThrottle,Downloads for my Safari Online Learning live training course Python Data Science Full Throttle: Introductory Artifici\u2026,[],165,HTML,0,"Oct 19, 2021"
175,0,/learn-co-students/function-arguments-lab-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Jun 21, 2018"
176,0,/learn-co-students/conditionals-python-readme-data-science-intro-000,NA,[],1,Jupyter Notebook,0,"Jun 21, 2018"
177,0,/hackingmaterials/matminer,Data mining for materials science,"['machine-learning', 'data-mining', 'materials-science', 'condensed-matter', 'matminer']",299,HTML,0,"Nov 8, 2021"
178,0,/tulip-lab/sit742,SIT742: Modern Data Science,"['data-science', 'python', 'jupyter-notebook', 'tuliplab']",54,Jupyter Notebook,MIT license,"Oct 29, 2021"
179,0,/learn-co-students/conditionals-python-lab-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Jun 21, 2018"
180,0,/justmarkham/DAT4,"General Assembly's Data Science course in Washington, DC",[],762,Jupyter Notebook,0,"Feb 15, 2021"
181,0,/learn-co-students/filter-readme-python-data-science-intro-000,NA,[],1,Jupyter Notebook,0,"Sep 6, 2018"
182,0,/learn-co-students/visualizing-in-python-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Sep 4, 2019"
183,0,/wizardforcel/data-science-notebook,\U0001f4d6 \u6bcf\u4e00\u4e2a\u4f1f\u5927\u7684\u601d\u60f3\u548c\u884c\u52a8\u90fd\u6709\u4e00\u4e2a\u5fae\u4e0d\u8db3\u9053\u7684\u5f00\u59cb,"['data-science', 'machine-learning', 'notebook', 'tensorflow', 'numpy', 'sklearn', 'pandas', 'data-analysis']",205,Shell,0,"Jul 22, 2019"
184,0,/phelps-sg/python-bigdata,Data science and Big Data with Python,"['data-science', 'python', 'spark', 'numpy', 'hbase', 'map-reduce', 'numerical-methods', 'notebook-jupyter']",115,Jupyter Notebook,0,"Oct 9, 2020"
185,0,/greensdata/10-steps-to-become-a-data-scientist,10 steps to Become a Data Science,[],17,Jupyter Notebook,0,"Oct 15, 2018"
186,0,/AllenDowney/ElementsOfDataScience,"An introduction to data science in Python, for people with no programming experience.",[],247,Jupyter Notebook,MIT license,"Sep 7, 2021"
187,0,/learn-co-students/map-readme-python-data-science-intro-000,NA,[],1,Jupyter Notebook,0,"May 13, 2019"
188,0,/equinor/data-science-template,A starter template for Equinor data science / data engineering projects,[],175,Jupyter Notebook,Unlicense license,"Jan 8, 2020"
189,0,/alura-cursos/imersaodados3,Projeto de data science para imersão dados,"['alura', 'imersaodados']",318,Jupyter Notebook,0,"Nov 13, 2021"
190,0,/byukan/Marketing-Data-Science,Analytics and data science business case studies to identify opportunities and inform decisions about products and fe\u2026,[],191,Jupyter Notebook,0,"Nov 28, 2019"
191,0,/authman/DAT210x,Programming with Python for Data Science Microsoft,[],138,Jupyter Notebook,MIT license,"Jun 13, 2018"
192,0,/learn-co-students/introduction-to-derivatives-data-science-intro-000,NA,[],2,Jupyter Notebook,0,"May 12, 2021"
193,0,/davidyakobovitch/data_science_resources,"\U0001f4ca Data Science Resources, Data Science Standards & Machine Learning Pipelines",[],151,0,0,"Sep 25, 2021"
194,0,/Erlemar/Erlemar.github.io,Data science portfolio,"['machine-learning', 'data-science', 'python', 'jupyter-notebook']",325,Jupyter Notebook,0,"Aug 28, 2021"
195,0,/gkamradt/Lessons-Learned-Data-Science-Interviews,Lessons learned the hard way through over 30+ data science interviews,[],199,0,0,"Oct 2, 2020"
196,0,/Shujian2015/FreeML,A List of Data Science/Machine Learning Resources (Mostly Free),"['data-science', 'machine-learning', 'natural-language-processing', 'deep-learning']",1000,0,0,"Jul 8, 2021"
197,0,/wangyingsm/Python-Data-Science-Handbook,"A Chinese translation of Jake Vanderplas' ""Python Data Science Handbook"". \u300aPython\u6570\u636e\u79d1\u5b66\u624b\u518c\u300b\u5728\u7ebfJupyter notebook\u4e2d\u6587\u7ffb\u8bd1","['data-science', 'jupyter-notebook', 'machine-learning', 'tutorial', 'python3']",172,Jupyter Notebook,0,"May 18, 2020"
198,0,/stasi009/TakeHomeDataChallenges,My solution to the book <A collection of Data Science Take-home Challenges>,[],678,Jupyter Notebook,0,"Nov 9, 2016"
199,0,/booz-allen-hamilton/The-Field-Guide-to-Data-Science,"This is meant to be a Data Science resource for capturing the latest technology, expertise, and evolving techniques in \u2026",[],327,0,0,"Sep 24, 2018"
200,0,/learn-co-students/calculating-distance-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Jun 20, 2018"
201,0,/rebecca-vickery/data-science-learning-resources,A comprehensive list of free resources for learning data science,"['machine-learning', 'data-science', 'python', 'data', 'artificial-intelligence']",383,0,CC0-1.0 license,"Nov 7, 2021"
202,0,/davidshariff/computer-science,"Contains the basic fundamental data structures and algorithms a front end engineer should know, written all in JavaSc\u2026","['javascript', 'computer-science', 'front-end', 'frontend']",822,JavaScript,0,"Oct 3, 2020"
203,0,/cwickham/data-science-in-tidyverse,"Data Science in the tidyverse, a two-day workshop @ rstudio:conf(2018)","['training', 'tutorial', 'rstats']",137,0,0,"Feb 6, 2018"
204,0,/miguelfzafra/Latest-News-Classifier,Master in Data Science Final Project,[],337,Jupyter Notebook,0,"Sep 29, 2021"
205,0,/carlosfab/template_portfolio,Template para portfólio de Data Science,[],89,0,0,"Feb 2, 2021"
206,0,/learn-co-students/calculating-distance-lab-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Nov 7, 2018"
207,0,/gboeing/ppd599,USC urban data science course series with Python and Jupyter,"['data-science', 'python', 'statistics', 'course', 'course-materials', 'jupyter', 'transportation', 'urban-planning', 'coding', 'transport', 'cities', 'spatial-analysis', 'network-analysis', 'city-government', 'usc', 'syllabus', 'urban-data-science', 'urban-analytics', 'urban-informatics', 'urbanism']",1100,Jupyter Notebook,MIT license,"Oct 18, 2021"
208,0,/legolas140/competitive-data-science-1,How to Win a Data Science Competition: Learn from Top Kagglers,[],145,Jupyter Notebook,0,"May 18, 2018"
209,0,/rubiagatra/data-science-with-python,Belajar Data Science Secara Praktis Menggunakan Python,[],104,Jupyter Notebook,MIT license,"Aug 25, 2020"
210,0,/bhunkeler/DataScienceCoursera,Coursera DataScience,[],34,Jupyter Notebook,0,"Dec 9, 2018"
211,0,/learn-co-students/nearest-neighbors-readme-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Jun 20, 2018"
212,0,/datasciencedojo/tutorials,Data Science Dojo Tutorials,[],76,HTML,0,"Oct 10, 2018"
213,0,/lamastex/scalable-data-science,"Scalable Data Science, course sets in big data Using Apache Spark over databricks and their mathematical, statistical\u2026","['data-science', 'scala', 'apache-spark', 'databricks']",147,HTML,Unlicense license,"Sep 29, 2021"
214,0,/arbox/data-science-with-ruby,Practical Data Science with Ruby based tools.,"['awesome', 'awesome-list', 'data-science', 'data-analysis', 'data-visualization', 'list', 'data-mining', 'visualization', 'ruby', 'data-analytics', 'rubydatascience']",581,Ruby,CC0-1.0 license,"Jul 16, 2021"
215,0,/felipesanma/DataScience_Repo-beta-,Notebooks para comenzar desde cero en data science (en español),[],98,Jupyter Notebook,0,"Feb 2, 2021"
216,0,/jeongyoonlee/Kaggler,Code for Kaggle Data Science Competitions,"['machine-learning', 'automl', 'python', 'feature-engineering', 'kaggle', 'kaggler']",681,Python,MIT license,"Jun 16, 2021"
217,0,/learn-co-students/applying-nearest-neighbors-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Aug 8, 2018"
218,0,/feng-li/tools-for-data-science-course,"""Tools for Data Science"" Student Interactive Git Repository","['python', 'git', 'spark', 'hadoop', 'data-science-tools']",58,Jupyter Notebook,0,"Jun 25, 2021"
219,0,/vivek2319/Data-Science-From-Linkedin,"This repository focuses on saving my linkedin articles and stuff that I find ""USEFUL"" on LinkedIn.","['machine-learning', 'data-science', 'article', 'linkedin', 'linkedin-articles']",118,Python,0,"Aug 3, 2021"
220,0,/learn-co-students/nearest-neighbors-lab-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Oct 30, 2019"
221,0,/learn-co-students/plotly-basics-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Oct 2, 2018"
222,0,/learn-co-students/why-math-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"May 10, 2019"
223,0,/ozlerhakan/datacamp,\U0001f367 DataCamp data-science and machine learning courses,"['visualization', 'python', 'data-science', 'machine-learning', 'statistics', 'deep-learning', 'data-analysis', 'datacamp-course', 'datacamp']",104,Jupyter Notebook,0,"Oct 24, 2021"
224,0,/tz33cu/ColumbiaX-Statistical-Thinking-for-Data-Science,This repo contains some R learning activities we created for the course I for the ColumbiaX series on Data Science an\u2026,[],65,0,GPL-2.0 license,"Jan 11, 2017"
225,0,/dformoso/machine-learning-mindmap,"A mindmap summarising Machine Learning concepts, from Data Analysis to Deep Learning.","['python', 'learning', 'science', 'data', 'machine-learning', 'jupyter', 'machine', 'cheatsheet', 'mindmap']",5300,0,Apache-2.0 license,"May 30, 2020"
226,0,/AllenDowney/DataScience,Site for a Data Science class taught by Allen Downey,[],35,HTML,0,"Aug 14, 2020"
227,0,/jrnold/r4ds-exercise-solutions,"Exercise solutions to ""R for Data Science""","['data-science', 'r', 'ggplot2', 'dplyr', 'tidyverse', 'rmarkdown', 'bookdown', 'exercise-solutions', 'tidyr', 'r4ds']",262,R,CC-BY-4.0 license,"Jun 29, 2021"
228,0,/learn-co-students/expressing-functions-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"May 10, 2019"
229,0,/Chris-Engelhardt/data_sci_guide,A community-sourced data science repo.,[],536,0,0,"Feb 3, 2021"
230,0,/lipengyuer/DataScience,NA,[],69,Python,0,"May 31, 2020"
231,0,/cs109/2014_data,Data directory for the CS109 Data Science course,[],65,0,0,"Oct 27, 2014"
232,0,/sn3fru/datascience_course,Curso de Data Science em Português,"['data-science', 'machine-learning', 'python', 'deep-learning', 'data', 'artificial-intelligence', 'dataset', 'data-analysis', 'brasil', 'dados', 'curso', 'data-science-learning']",302,Jupyter Notebook,MIT license,"May 6, 2021"
233,0,/learn-co-students/single-variable-regression-data-science-intro-000,NA,[],0,HTML,0,"Jun 20, 2018"
234,0,/DataScienceUB/introduction-datascience-python-book,"Introduction to Data Science: A Python Approach to Concepts, Techniques and Applications","['data-science', 'python', 'machine-learning', 'data', 'sentiment-analysis', 'analytics', 'datascience']",314,Jupyter Notebook,0,"Sep 27, 2021"
235,0,/PAVANINADELLA/DATA-SCIENCE-NOTES,"PYTHON, MACHINE LEARNING, SQL, TABLEAU",[],211,0,0,"Aug 17, 2021"
236,0,/amplab/datascience-sp14,Repository for data science course Spring 14,[],184,Shell,0,"May 7, 2014"
237,0,/learn-co-students/plotly-lab-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Aug 24, 2019"
238,0,/SergeyShk/DataScience-Roadmap,My roadmap to study Data Science,[],141,0,0,"Nov 12, 2021"
239,0,/jrtheobald/data-science-primer,A set of self paced resources for anyone looking to get into data science. The materials assume an absolute beginner \u2026,[],3,0,0,"May 20, 2015"
240,0,/PyDataBlog/Python-for-Data-Science,A blog for data analytics using data science technologies,"['data-science', 'python', 'finance']",154,Jupyter Notebook,MIT license,"Aug 6, 2020"
241,0,/MicrosoftLearning/Research-Methods-for-Data-Science-with-Python,Research Methods for Data Science with Python,[],107,Jupyter Notebook,0,"Oct 7, 2019"
242,0,/data-edu/data-science-in-education,"Repository for 'Data Science in Education Using R' by Emily A. Bovee, Ryan A. Estrellado, Jesse Mostipak, Joshua M. R\u2026","['education', 'r', 'bookdown', 'rstats', 'education-data']",214,HTML,0,"Oct 2, 2021"
243,0,/TrainingByPackt/Data-Science-for-Marketing-Analytics,Achieve your marketing goals with the data analytics power of Python,"['data-science', 'python', 'pandas', 'numpy', 'data-visualization', 'seaborn', 'matplotlib']",146,Jupyter Notebook,MIT license,"May 27, 2019"
244,0,/rifleak74/MarketDataScience,NA,[],38,Python,0,"Sep 22, 2021"
245,0,/yugedata/Options_Data_Science,"Collecting, analyzing, visualizing & paper trading options market data","['mining', 'td-ameritrade-apis', 'test-trade']",268,Python,BSD-3-Clause license,"Aug 27, 2021"
246,0,/khuyentran1401/awesome-Python-data-science-books,Probably the best curated list of data science books in Python,"['data-science', 'machine-learning', 'python', 'data-analysis', 'data-mining', 'programming', 'books', 'deep-learning', 'time-series', 'awesome-list']",243,0,0,"Nov 10, 2021"
247,0,/mirzaevinom/data_science_bowl_2018,My 5th place (out of 816 teams) solution to The 2018 Data Science Bowl organized by Booz Allen Hamilton,"['deep-learning', 'kaggle-competition', 'object-detection', 'instance-segmentation', 'data-science-bowl-2018']",150,Python,0,"Mar 29, 2019"
248,0,/desicochrane/data-science-masters,Self-study plan to achieve mastery in data science,"['computer-science', 'linear-algebra', 'mathematics', 'machine-learning', 'deep-learning', 'data-science', 'algorithm', 'calculus', 'study-plan', 'khan-algebra']",194,0,0,"Jan 12, 2021"
249,0,/dphi-official/Data_Science_Bootcamp,NA,[],71,Jupyter Notebook,0,"Sep 16, 2021"
250,0,/dphi-official/Data_Science_Bootcamp,NA,[],71,Jupyter Notebook,0,"Sep 16, 2021"
251,0,/justmarkham/DAT3,"General Assembly's Data Science course in Washington, DC",[],636,0,Roff,"May 19, 2020"
252,0,/learn-co-students/calculating-lines-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Jun 20, 2018"
253,0,/mGalarnyk/DataScienceInterview,Interview stuff for friends,[],78,HTML,0,"Nov 5, 2019"
254,0,/predictive-analytics-lab/data-science-types,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib","['pandas', 'numpy', 'python', 'matplotlib', 'stubs', 'mypy', 'mypy-stubs', 'type-stubs']",186,Python,Apache-2.0 license,"Feb 16, 2021"
255,0,/learn-co-students/nonlinear-derivatives-readme-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Feb 15, 2019"
256,0,/Azure/Azure-TDSP-Utilities,Utilities and scripts developed as part of Microsoft's Team Data Science Process for productive data science,[],351,HTML,0,"Nov 8, 2018"
257,0,/veb-101/Data-Science-Projects,Collection of data science projects in Python,[],148,Jupyter Notebook,0,"Jun 18, 2020"
258,0,/sridharavulapati/abhat222-Data-Science--Cheat-Sheet,NA,[],153,0,0,"May 2, 2019"
259,0,/jgoerner/data-science-stack-cookiecutter,"\U0001f433\U0001f4ca\U0001f913Cookiecutter template to launch an awesome dockerized Data Science toolstack (incl. Jupyster, Superset, Postgres, \u2026","['airflow', 'jupyter', 'docker', 'cookiecutter', 'python', 'postgres', 'data-science', 'docker-image', 'superset', 'minio', 'apistar']",168,Jupyter Notebook,MIT license,"Jun 14, 2020"
260,0,/learn-co-students/sigma-notation-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Jun 19, 2018"
261,0,/storieswithsiva/Data-Science-Resources,\U0001f468\U0001f3fd\u200d\U0001f3ebYou can learn about what data science is and why it's important in today's modern world. Are you interested in data,"['data-science', 'machine-learning', 'artificial-intelligence', 'python', 'learning', 'data', 'data-mining', 'repository', 'data-visualization', 'datascience', 'dataset', 'data-analytics', 'data-analysis', 'artificial-neural-networks', 'data-scientists', 'data-world', 'learning-kit', 'data-science-resources', 'data-scientist', 'data-science-resource']",181,Jupyter Notebook,GPL-3.0 license,"Aug 3, 2020"
262,0,/kamalkraj/DATA-SCIENCE-BOWL-2018,DATA-SCIENCE-BOWL-2018 Find the nuclei in divergent images to advance medical discovery,"['keras', 'python', 'machine-learning', 'tensorflow', 'jupyter-notebook', 'kaggle-competition', 'colab', 'u-net', 'data-science-bowl', 'data-science-bowl-2018', 'medical-image-segmentation', 'google-colab']",85,Jupyter Notebook,GPL-3.0 license,"Jan 30, 2018"
263,0,/perlatex/R_for_Data_Science,Materials for teaching R and tidyverse,"['r', 'tidyverse', 'stan', 'tidymodels']",97,TeX,0,"Nov 7, 2021"
264,0,/cuttlefishh/python-for-data-analysis,An introduction to data science using Python and Pandas with Jupyter notebooks,[],609,Jupyter Notebook,MIT license,"Oct 2, 2020"
265,0,/learn-co-students/derivative-rules-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"May 11, 2019"
266,0,/learn-co-students/evaluating-regression-lines-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Sep 16, 2019"
267,0,/COGS108/Tutorials,"Introductory tutorial notebooks for learning data science, as part of the Data Science in Practice materials.","['data-science', 'python', 'tutorial', 'notebook', 'tutorial-code']",61,Jupyter Notebook,0,"Jul 1, 2020"
268,0,/InsightLab/data-science-cookbook,\U0001f393 Jupyter notebooks from UFC data science course,"['python', 'data-science', 'machine-learning', 'spark', 'scikit-learn', 'jupyter-notebook']",60,Jupyter Notebook,MIT license,"Aug 27, 2020"
269,0,/learn-co-students/python-for-loops-lab-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Jun 17, 2020"
270,0,/learn-co-students/multivariable-functions-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"May 10, 2019"
271,0,/rjurney/Agile_Data_Code_2,"Code for Agile Data Science 2.0, O'Reilly 2017, Second Edition","['spark', 'airflow', 'python', 'vagrant', 'data-science', 'data', 'machine-learning', 'kafka', 'apache-spark', 'analytics', 'machine-learning-algorithms', 'python3', 'amazon-ec2', 'python-3', 'apache-kafka', 'amazon-web-services', 'predictive-analytics', 'agile-data', 'data-syndrome', 'agile-data-science']",423,Jupyter Notebook,MIT license,"Oct 29, 2021"
272,0,/alexhuang1117/Data-Science-Portfolio,A Portfolio of my Data Science Projects,"['data-science', 'finance', 'jupyter-notebook', 'cross-validation', 'regression', 'data-visualization', 'data-analysis', 'rmarkdown-document']",157,Jupyter Notebook,0,"Oct 8, 2019"
273,0,/aasu14/Data-Science-Hackathon-And-Competition,Grandmaster in MachineHack (3rd Rank Best) | Top 70 in AnalyticsVidya & Zindi | Expert at Kaggle | Hack AI,"['data-science', 'machine-learning', 'competition', 'deep-learning', 'hackathon', 'kaggle', 'hackathons', 'kaggle-competition', 'hackerearth', 'analytics-vidhya-competition', 'hackathon-project', 'techgig-solutions', 'zindi', 'machinehack', 'machinehack-competition']",124,Jupyter Notebook,0,"Dec 31, 2020"
274,0,/learn-co-students/partial-derivatives-lab-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Sep 16, 2019"
275,0,/thedataincubator/ds30,Data Science in 30 Minutes,[],85,Jupyter Notebook,0,"Jan 6, 2016"
276,0,/delsner/flask-angular-data-science,"Repository for a data science starter app using Flask, Angular and Docker. https://medium.com/@dvelsner/deploying-a-s\u2026","['angular', 'python', 'flask', 'docker', 'data-science', 'machine-learning', 'typescript', 'sklearn']",83,0,TypeScript,"Jul 4, 2018"
277,0,/estraviz/data-science-roadmap,\U0001f3af Personal roadmap to get a deeper knowledge in Data Science and related areas,[],140,0,0,"Jul 8, 2018"
278,0,/learn-co-students/python-defining-functions-readme-data-science-intro-000,NA,[],1,Jupyter Notebook,0,"Oct 10, 2018"
279,0,/learn-co-students/gradient-descent-data-science-intro-000,NA,[],1,Jupyter Notebook,0,"Sep 18, 2019"
280,0,/allanbreyes/udacity-data-science,Project work for the Udacity Data Analyst Nanodegree,[],67,HTML,0,"Jun 22, 2018"
281,0,/rucio/rucio,Rucio - Scientific Data Management,"['science', 'distributed-systems', 'storage', 'network', 'data-management', 'hacktoberfest', 'heterogeneous-systems']",159,Python,Apache-2.0 license,"Nov 12, 2021"
282,0,/roshangrewal/coursera-applied-data-science-capstone,Peer-Graded Assignment: Capstone Project Notebook | Professional Certificate from IBM is intended for anyone interest\u2026,"['data-science', 'python', 'machine-learning', 'notebook', 'foursquare', 'capstone', 'ibm', 'watson-studio', 'neighborhoods']",20,Jupyter Notebook,0,"Apr 25, 2020"
283,0,/JSchelldorfer/ActuarialDataScience,Code for the Actuarial Data Science Tutorials published at https://actuarialdatascience.org.,[],74,HTML,0,"Oct 24, 2021"
284,0,/PlayingNumbers/data_science_starter,This is some starter / reference code for those interested in starting data science,[],102,Python,0,"Mar 15, 2020"
285,0,/bquast/Data-Science-Capstone,The Swiftkey Capstone project for the Coursera Data Science Specialization,[],20,R,0,"Dec 8, 2014"
286,0,/MicrosoftLearning/Programming-in-R-for-Data-Science,NA,[],90,R,0,"Jan 19, 2017"
287,0,/HowardNTUST/Marketing-Data-Science-Application,NA,"['python', 'r', 'neural-network', 'pytorch', 'marketing-data-science']",92,HTML,0,"Oct 14, 2021"
